Classification Id,Currency ISO Code,Default,Default Quantity,Max Quantity,Min Quantity,Modifiable,Sequence,Apttus_Config2__ClassificationId__r.Name,Apttus_Config2__ProductId__r.Product Name
"CP-0000016308","CHF","false","1.0","1.0","0.0","true","","Singapore Travel","Bus Pass"
"CP-0000016309","CHF","false","1.0","1.0","0.0","true","","Bournemouth Courses","Business Language Course"
"CP-0000016310","CHF","false","1.0","1.0","0.0","true","","Brisbane Courses","Business Language Course"
"CP-0000016311","CHF","false","1.0","1.0","0.0","true","","Bristol Courses","Business Language Course"
"CP-0000016312","CHF","false","1.0","1.0","0.0","true","","Chicago Courses","Business Language Course"
"CP-0000016313","CHF","false","1.0","1.0","0.0","true","","Dublin Courses","Business Language Course"
"CP-0000016314","CHF","false","1.0","1.0","0.0","true","","Honolulu Courses","Business Language Course"
"CP-0000016315","CHF","false","1.0","1.0","0.0","true","","London Courses","Business Language Course"
"CP-0000016316","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Courses","Business Language Course"
"CP-0000016317","CHF","false","1.0","1.0","0.0","true","","Miami Courses","Business Language Course"
"CP-0000016318","CHF","false","1.0","1.0","0.0","true","","Oxford Courses","Business Language Course"
"CP-0000016319","CHF","false","1.0","1.0","0.0","true","","San Diego Point Loma Courses","Business Language Course"
"CP-0000016320","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Business Language Course"
"CP-0000016321","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Business Language Course"
"CP-0000016322","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Business Language Course"
"CP-0000016323","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Other","Bike The Bridge"
"CP-0000016324","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Other","Camarillo Outlet shopping"
"CP-0000016325","CHF","false","1.0","1.0","0.0","true","","Bournemouth Insurance","Cancellation Protection"
"CP-0000016326","CHF","false","1.0","1.0","0.0","true","","Brisbane Insurance","Cancellation Protection"
"CP-0000016327","CHF","false","1.0","1.0","0.0","true","","Bristol Insurance","Cancellation Protection"
"CP-0000016328","CHF","false","1.0","1.0","0.0","true","","Chicago Insurance","Cancellation Protection"
"CP-0000016329","CHF","false","1.0","1.0","0.0","true","","Costa Rica Insurance","Cancellation Protection"
"CP-0000016330","CHF","false","1.0","1.0","0.0","true","","Dublin Insurance","Cancellation Protection"
"CP-0000016331","CHF","false","1.0","1.0","0.0","true","","Honolulu Insurance","Cancellation Protection"
"CP-0000016332","CHF","false","1.0","1.0","0.0","true","","London Insurance","Cancellation Protection"
"CP-0000016333","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Insurance","Cancellation Protection"
"CP-0000016335","CHF","false","1.0","1.0","0.0","true","","Oxford Insurance","Cancellation Protection"
"CP-0000016336","CHF","false","1.0","1.0","0.0","true","","Paris Insurance","Cancellation Protection"
"CP-0000016337","CHF","false","1.0","1.0","0.0","true","","Saint Raphaël Insurance","Cancellation Protection"
"CP-0000016338","CHF","false","1.0","1.0","0.0","true","","San Diego Point Loma Insurance","Cancellation Protection"
"CP-0000016339","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Insurance","Cancellation Protection"
"CP-0000016340","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Insurance","Cancellation Protection"
"CP-0000016341","CHF","false","1.0","1.0","0.0","true","","Singapore Insurance","Cancellation Protection"
"CP-0000016342","CHF","false","1.0","1.0","0.0","true","","Bournemouth Insurance","Cancellation Protection Flights"
"CP-0000016343","CHF","false","1.0","1.0","0.0","true","","Brisbane Insurance","Cancellation Protection Flights"
"CP-0000016344","CHF","false","1.0","1.0","0.0","true","","Bristol Insurance","Cancellation Protection Flights"
"CP-0000016345","CHF","false","1.0","1.0","0.0","true","","Chicago Insurance","Cancellation Protection Flights"
"CP-0000016346","CHF","false","1.0","1.0","0.0","true","","Costa Rica Insurance","Cancellation Protection Flights"
"CP-0000016347","CHF","false","1.0","1.0","0.0","true","","Dublin Insurance","Cancellation Protection Flights"
"CP-0000016348","CHF","false","1.0","1.0","0.0","true","","Honolulu Insurance","Cancellation Protection Flights"
"CP-0000016349","CHF","false","1.0","1.0","0.0","true","","London Insurance","Cancellation Protection Flights"
"CP-0000016350","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Insurance","Cancellation Protection Flights"
"CP-0000016352","CHF","false","1.0","1.0","0.0","true","","Oxford Insurance","Cancellation Protection Flights"
"CP-0000016353","CHF","false","1.0","1.0","0.0","true","","Paris Insurance","Cancellation Protection Flights"
"CP-0000016354","CHF","false","1.0","1.0","0.0","true","","Saint Raphaël Insurance","Cancellation Protection Flights"
"CP-0000016355","CHF","false","1.0","1.0","0.0","true","","San Diego Point Loma Insurance","Cancellation Protection Flights"
"CP-0000016356","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Insurance","Cancellation Protection Flights"
"CP-0000016357","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Insurance","Cancellation Protection Flights"
"CP-0000016358","CHF","false","1.0","1.0","0.0","true","","Singapore Insurance","Cancellation Protection Flights"
"CP-0000016359","CHF","false","1.0","1.0","0.0","true","","Bournemouth Insurance","Cancellation Protection Longterm"
"CP-0000016360","CHF","false","1.0","1.0","0.0","true","","Brisbane Insurance","Cancellation Protection Longterm"
"CP-0000016361","CHF","false","1.0","1.0","0.0","true","","Bristol Insurance","Cancellation Protection Longterm"
"CP-0000016362","CHF","false","1.0","1.0","0.0","true","","Chicago Insurance","Cancellation Protection Longterm"
"CP-0000016363","CHF","false","1.0","1.0","0.0","true","","Costa Rica Insurance","Cancellation Protection Longterm"
"CP-0000016364","CHF","false","1.0","1.0","0.0","true","","Dublin Insurance","Cancellation Protection Longterm"
"CP-0000016365","CHF","false","1.0","1.0","0.0","true","","Honolulu Insurance","Cancellation Protection Longterm"
"CP-0000016366","CHF","false","1.0","1.0","0.0","true","","London Insurance","Cancellation Protection Longterm"
"CP-0000016367","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Insurance","Cancellation Protection Longterm"
"CP-0000016369","CHF","false","1.0","1.0","0.0","true","","Oxford Insurance","Cancellation Protection Longterm"
"CP-0000016370","CHF","false","1.0","1.0","0.0","true","","Paris Insurance","Cancellation Protection Longterm"
"CP-0000016371","CHF","false","1.0","1.0","0.0","true","","Saint Raphaël Insurance","Cancellation Protection Longterm"
"CP-0000016372","CHF","false","1.0","1.0","0.0","true","","San Diego Point Loma Insurance","Cancellation Protection Longterm"
"CP-0000016373","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Insurance","Cancellation Protection Longterm"
"CP-0000016374","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Insurance","Cancellation Protection Longterm"
"CP-0000016375","CHF","false","1.0","1.0","0.0","true","","Singapore Insurance","Cancellation Protection Longterm"
"CP-0000016376","CHF","false","1.0","1.0","0.0","true","","Bournemouth Insurance","Cancellation Protection University Admission"
"CP-0000016377","CHF","false","1.0","1.0","0.0","true","","Brisbane Insurance","Cancellation Protection University Admission"
"CP-0000016378","CHF","false","1.0","1.0","0.0","true","","Chicago Insurance","Cancellation Protection University Admission"
"CP-0000016379","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Other","Career&Business package: Career coach"
"CP-0000016380","CHF","false","1.0","1.0","0.0","true","","Singapore Other","Career&Business package: Career coach"
"CP-0000016381","CHF","false","1.0","1.0","0.0","true","","Costa Rica Accommodation","Casa Eleri Single"
"CP-0000016382","CHF","false","1.0","1.0","0.0","true","","Bournemouth Accommodation","Bournemouth Junior Summer Residence Multi"
"CP-0000016383","CHF","false","1.0","1.0","0.0","true","","Costa Rica Accommodation","Casa Eleri Single Extra Night"
"CP-0000016384","CHF","false","1.0","1.0","0.0","true","","Bournemouth Accommodation","Bournemouth Junior Summer Residence Multi Extra Night"
"CP-0000016385","CHF","false","1.0","1.0","0.0","true","","Costa Rica Accommodation","Casa Eleri Twin"
"CP-0000016386","CHF","false","1.0","1.0","0.0","true","","Bournemouth Accommodation","Bournemouth Junior Summer Residence Twin"
"CP-0000016387","CHF","false","1.0","1.0","0.0","true","","Costa Rica Accommodation","Casa Eleri Twin Extra Night"
"CP-0000016388","CHF","false","1.0","1.0","0.0","true","","Bournemouth Accommodation","Bournemouth Junior Summer Residence Twin Extra Night"
"CP-0000016389","CHF","false","1.0","1.0","0.0","true","","Costa Rica Accommodation","Casa Papaya Single"
"CP-0000016390","CHF","false","1.0","1.0","0.0","true","","London Other","Breakfast"
"CP-0000016391","CHF","false","1.0","1.0","0.0","true","","Costa Rica Accommodation","Casa Papaya Single Extra Night"
"CP-0000016392","CHF","false","1.0","1.0","0.0","true","","Dublin Other","Breakfast 5 days"
"CP-0000016393","CHF","false","1.0","1.0","0.0","true","","Costa Rica Accommodation","Casa Papaya Twin"
"CP-0000016394","CHF","false","1.0","1.0","0.0","true","","Dublin Other","Breakfast 7 days"
"CP-0000016395","CHF","false","1.0","1.0","0.0","true","","Costa Rica Accommodation","Casa Papaya Twin Extra Night"
"CP-0000016396","CHF","false","1.0","1.0","0.0","true","","Miami Other","City Tour and Everglades"
"CP-0000016397","CHF","false","1.0","1.0","0.0","true","","Miami Accommodation","Clifton Residence Multi"
"CP-0000016398","CHF","false","1.0","1.0","0.0","true","","Miami Accommodation","Clifton Residence Multi Extra Night"
"CP-0000016399","CHF","false","1.0","1.0","0.0","true","","Miami Accommodation","Clifton Residence Single"
"CP-0000016400","CHF","false","1.0","1.0","0.0","true","","San Diego Point Loma Accommodation","EF College Campus Twin Extra Night San Diego Point Loma"
"CP-0000016401","CHF","false","1.0","1.0","0.0","true","","Miami Accommodation","Clifton Residence Single Extra Night"
"CP-0000016402","CHF","false","1.0","1.0","0.0","true","","Miami Accommodation","Clifton Residence Twin"
"CP-0000016403","CHF","false","1.0","1.0","0.0","true","","Miami Accommodation","Clifton Residence Twin Extra Night"
"CP-0000016404","CHF","false","1.0","1.0","0.0","true","","Singapore Other","Cool Pack"
"CP-0000016405","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Accommodation","Dean Hamlet Residence Multi Peak"
"CP-0000016406","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Accommodation","Dean Hamlet Residence Multi Peak Extra Night"
"CP-0000016407","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Accommodation","Dean Hamlet Residence Twin Peak"
"CP-0000016408","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Accommodation","Dean Hamlet Residence Twin Peak Extra Night"
"CP-0000016409","CHF","false","1.0","1.0","0.0","true","","Honolulu Other","Deluxe Surf and Turf"
"CP-0000016410","CHF","false","1.0","1.0","0.0","true","","Bristol Other","Dinner Supplement"
"CP-0000016411","CHF","false","1.0","1.0","0.0","true","","London Other","Dinner Supplement"
"CP-0000016412","CHF","false","1.0","1.0","0.0","true","","San Diego Point Loma Other","Disneyland Adventure"
"CP-0000016413","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Other","Diving Course - Advanced"
"CP-0000016414","CHF","false","1.0","1.0","0.0","true","","Dublin Accommodation","EF International Residence Multi"
"CP-0000016415","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Other","Diving Course - Beginner"
"CP-0000016416","CHF","false","1.0","1.0","0.0","true","","Dublin Accommodation","EF International Residence Multi Extra Night"
"CP-0000016417","CHF","false","1.0","1.0","0.0","true","","Brisbane Other","Dream World Theme Park"
"CP-0000016418","CHF","false","1.0","1.0","0.0","true","","Dublin Accommodation","EF International Residence Single"
"CP-0000016419","CHF","false","1.0","1.0","0.0","true","","Dublin Accommodation","EF International Residence Single Extra Night Dublin"
"CP-0000016420","CHF","false","1.0","1.0","0.0","true","","San Diego Point Loma Accommodation","EF College Campus Multi San Diego Point Loma"
"CP-0000016421","CHF","false","1.0","1.0","0.0","true","","Dublin Accommodation","EF International Residence Twin"
"CP-0000016422","CHF","false","1.0","1.0","0.0","true","","San Diego Point Loma Accommodation","EF College Campus Multi Extra Night San Diego Point Loma"
"CP-0000016423","CHF","false","1.0","1.0","0.0","true","","Dublin Accommodation","EF International Residence Twin Extra Night"
"CP-0000016424","CHF","false","1.0","1.0","0.0","true","","San Diego Point Loma Accommodation","EF College Campus Twin San Diego Point Loma"
"CP-0000016425","CHF","false","1.0","1.0","0.0","true","","Bournemouth Courses","Exam Course"
"CP-0000016426","CHF","false","1.0","1.0","0.0","true","","Brisbane Courses","Exam Course"
"CP-0000016427","CHF","false","1.0","1.0","0.0","true","","Bristol Courses","Exam Course"
"CP-0000016428","CHF","false","1.0","1.0","0.0","true","","Chicago Courses","Exam Course"
"CP-0000016429","CHF","false","1.0","1.0","0.0","true","","Costa Rica Courses","Exam Course"
"CP-0000016430","CHF","false","1.0","1.0","0.0","true","","Dublin Courses","Exam Course"
"CP-0000016431","CHF","false","1.0","1.0","0.0","true","","Honolulu Courses","Exam Course"
"CP-0000016432","CHF","false","1.0","1.0","0.0","true","","London Courses","Exam Course"
"CP-0000016433","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Courses","Exam Course"
"CP-0000016434","CHF","false","1.0","1.0","0.0","true","","Miami Courses","Exam Course"
"CP-0000016435","CHF","false","1.0","1.0","0.0","true","","Oxford Courses","Exam Course"
"CP-0000016436","CHF","false","1.0","1.0","0.0","true","","Paris Courses","Exam Course"
"CP-0000016437","CHF","false","1.0","1.0","0.0","true","","San Diego Point Loma Courses","Exam Course"
"CP-0000016438","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Courses","Exam Course"
"CP-0000016439","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Courses","Exam Course"
"CP-0000016440","CHF","false","1.0","1.0","0.0","true","","Singapore Courses","Exam Course"
"CP-0000016441","CHF","false","1.0","1.0","0.0","true","","Singapore Other","Explorer Pack"
"CP-0000016442","CHF","false","1.0","1.0","0.0","true","","Brisbane Travel","Flight Booked by EF"
"CP-0000016443","CHF","false","1.0","1.0","0.0","true","","Bristol Travel","Flight Booked by EF"
"CP-0000016444","CHF","false","1.0","1.0","0.0","true","","Chicago Travel","Flight Booked by EF"
"CP-0000016445","CHF","false","1.0","1.0","0.0","true","","Costa Rica Travel","Flight Booked by EF"
"CP-0000016446","CHF","false","1.0","1.0","0.0","true","","Dublin Travel","Flight Booked by EF"
"CP-0000016447","CHF","false","1.0","1.0","0.0","true","","Honolulu Travel","Flight Booked by EF"
"CP-0000016448","CHF","false","1.0","1.0","0.0","true","","London Travel","Flight Booked by EF"
"CP-0000016449","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Travel","Flight Booked by EF"
"CP-0000016450","CHF","false","1.0","1.0","0.0","true","","Miami Travel","Flight Booked by EF"
"CP-0000016451","CHF","false","1.0","1.0","0.0","true","","Oxford Travel","Flight Booked by EF"
"CP-0000016452","CHF","false","1.0","1.0","0.0","true","","Paris Travel","Flight Booked by EF"
"CP-0000016453","CHF","false","1.0","1.0","0.0","true","","Saint Raphaël Travel","Flight Booked by EF"
"CP-0000016454","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Travel","Flight Booked by EF"
"CP-0000016455","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Travel","Flight Booked by EF"
"CP-0000016456","CHF","false","1.0","1.0","0.0","true","","Singapore Travel","Flight Booked by EF"
"CP-0000016457","CHF","false","1.0","1.0","0.0","true","","Brisbane Travel","Flight Booked Locally"
